3.567899763584136963e-02 2.110699936747550964e-02 4.977944061314899804e-02 1.882012510504234640e-02
4.595615342259407043e-02 6.039956118911504745e-03 4.545510018561373100e-02 1.554561013673210965e-02
4.299214854836463928e-02 -5.515684839338064194e-03 4.136944393052893049e-02 9.488046408070981499e-03
3.612551465630531311e-02 -8.917706087231636047e-03 3.641914986939509546e-02 3.409543239595976862e-03
3.933223709464073181e-02 -1.041913777589797974e-02 3.357923819894331752e-02 -2.080917527192833495e-03
2.278441935777664185e-02 -1.001519057899713516e-02 2.701941232154375649e-02 -6.470769989832743894e-03
2.762462384998798370e-02 -2.492139860987663269e-02 2.330984887792281190e-02 -1.415421848467646009e-02
1.726197265088558197e-02 -3.040097840130329132e-02 1.779133295611443413e-02 -2.193002334344949789e-02
3.277371823787689209e-02 -3.899350389838218689e-02 1.799451179050633176e-02 -3.057419171676812111e-02
2.882006764411926270e-02 -1.889817230403423309e-02 1.760037633629909018e-02 -3.184655794247101546e-02
6.055984646081924438e-03 -4.517390578985214233e-02 1.139880343663087804e-02 -3.979634212627966572e-02
2.331520244479179382e-02 -3.196771070361137390e-02 1.146494319516571520e-02 -4.233406318751013753e-02
2.615139447152614594e-02 -5.644111707806587219e-02 1.280962539846539246e-02 -5.078563658662205160e-02
2.850288711488246918e-02 -4.888997599482536316e-02 1.505508698575742932e-02 -5.526151046008954959e-02
2.385294064879417419e-02 -6.371150910854339600e-02 1.604547793781402679e-02 -6.258131999938157386e-02
7.284765131771564484e-03 -7.886227965354919434e-02 1.257884090914596423e-02 -7.237532126878105931e-02
2.026577107608318329e-02 -7.736182212829589844e-02 1.357421133372142819e-02 -7.955214006430667839e-02
1.841759867966175079e-02 -9.243071824312210083e-02 1.418585220449956365e-02 -8.909047352037148537e-02
2.754973061382770538e-02 -8.603232353925704956e-02 1.750107880890668446e-02 -9.457883086919414983e-02
2.838179096579551697e-02 -7.832801342010498047e-02 2.073446311096069361e-02 -9.623065081431057821e-02
1.792513951659202576e-02 -8.811490982770919800e-02 2.067363427332389106e-02 -9.953495825885091963e-02
3.203927353024482727e-02 -9.024251252412796021e-02 2.464781808764560447e-02 -1.021284200003224896e-01
5.473180487751960754e-02 -9.571978449821472168e-02 3.440143464934251188e-02 -1.050820721741719255e-01
2.626184374094009399e-02 -9.141045063734054565e-02 3.464756145241963681e-02 -1.056327289566330596e-01
3.886746242642402649e-02 -9.545143693685531616e-02 3.824559530540369567e-02 -1.065221658537128108e-01
6.468721199780702591e-03 -8.963613957166671753e-02 3.206413059756856032e-02 -1.049948738031125095e-01
4.389964789152145386e-02 -1.076790094375610352e-01 3.712895877520341892e-02 -1.081562478597971472e-01
4.415897279977798462e-02 -8.325871825218200684e-02 4.134078425110635641e-02 -1.034658269491994242e-01
2.060248889029026031e-02 -7.901044189929962158e-02 3.811180185459595027e-02 -9.782168553479868300e-02
2.039105445146560669e-02 -7.817117124795913696e-02 3.509673400373684166e-02 -9.243523860514425705e-02
1.160829328000545502e-02 -9.539467096328735352e-02 2.990560366713963109e-02 -9.243442028046328085e-02
1.139916107058525085e-02 -9.050384163856506348e-02 2.531961603608364614e-02 -9.089295318480825059e-02
1.539308857172727585e-02 -8.335109055042266846e-02 2.248551914605159685e-02 -8.746041522437809912e-02
4.795116372406482697e-03 -7.578575611114501953e-02 1.710391669322419358e-02 -8.237160399419478363e-02
-4.045347683131694794e-03 -8.482147753238677979e-02 1.010394573286493500e-02 -8.060118943468494446e-02
-7.973412983119487762e-03 -6.407970190048217773e-02 3.178903617025762365e-03 -7.337995223303371561e-02
-1.443701423704624176e-02 -7.338895648717880249e-02 -4.311736901700381937e-03 -7.001195603116931732e-02
-6.822018884122371674e-03 -8.486100286245346069e-02 -8.263557720416665059e-03 -7.059389313645707265e-02
-1.090278197079896927e-02 -7.928647100925445557e-02 -1.242539793143495122e-02 -6.978317590468380294e-02
-1.790231652557849884e-02 -7.597305625677108765e-02 -1.754586076649761878e-02 -6.842842275518226658e-02
-7.769044488668441772e-03 -8.216316998004913330e-02 -1.864707948758602060e-02 -6.928306070770835767e-02
-1.576916314661502838e-02 -8.021207898855209351e-02 -2.139269106157598230e-02 -6.973384765210582925e-02
-1.831359043717384338e-02 -8.280903846025466919e-02 -2.400595093956291864e-02 -7.110003488579015596e-02
-3.070254251360893250e-02 -8.633575588464736938e-02 -2.925389494913315305e-02 -7.348363055631611240e-02
-3.436380648054182529e-04 -6.939857453107833862e-02 -2.475822023290890142e-02 -7.097285159703391189e-02
-1.736355572938919067e-02 -8.890633285045623779e-02 -2.527318822478072727e-02 -7.449418905573677863e-02
-2.054747939109802246e-02 -9.486632049083709717e-02 -2.622124168014122042e-02 -7.932586772812108555e-02
-3.799542784690856934e-02 -8.414498716592788696e-02 -3.154906699907103484e-02 -8.054189698384291163e-02
-2.562251128256320953e-02 -9.231682121753692627e-02 -3.224443203117758477e-02 -8.392899969531071591e-02
-2.348282560706138611e-02 -1.216906532645225525e-01 -3.186756734626083193e-02 -9.505348205686187102e-02
-2.248553931713104248e-02 -1.291949301958084106e-01 -3.092919984072461936e-02 -1.065333977506502799e-01
-3.168307244777679443e-02 -1.104516163468360901e-01 -3.240456153588132382e-02 -1.108358594537721675e-01
-2.848619222640991211e-02 -1.014273092150688171e-01 -3.248709210219948018e-02 -1.116743011333599933e-01
-2.958042360842227936e-02 -1.018721833825111389e-01 -3.260799868912338251e-02 -1.121955098709659510e-01
-2.689475007355213165e-02 -1.276692003011703491e-01 -3.173038179329038672e-02 -1.195393950052564547e-01
-2.412869967520236969e-02 -1.076282262802124023e-01 -3.001355179216170718e-02 -1.198133948300471319e-01
-1.522723212838172913e-02 -9.502393752336502075e-02 -2.590752422715774869e-02 -1.161380027800655856e-01
-1.725493371486663818e-02 -9.680847823619842529e-02 -2.288786547988376843e-02 -1.131725379439559726e-01
-3.184686228632926941e-02 -1.024416685104370117e-01 -2.436657840770973388e-02 -1.119425012755881771e-01
-1.334957405924797058e-02 -8.290637284517288208e-02 -2.043131351077969241e-02 -1.051864152126856800e-01
-3.021370805799961090e-02 -1.026115790009498596e-01 -2.182417070997336520e-02 -1.047843841384293456e-01
-8.861114270985126495e-03 -8.715955168008804321e-02 -1.707304583539775641e-02 -9.999734305737938145e-02
-1.508586853742599487e-02 -9.924737364053726196e-02 -1.485255027542409061e-02 -9.924075122007595950e-02
-1.611809246242046356e-02 -9.934069216251373291e-02 -1.337376695978484756e-02 -9.859538371380979771e-02
-2.076722122728824615e-02 -9.211438894271850586e-02 -1.356175765783033775e-02 -9.601743012059665849e-02
-1.237731706351041794e-02 -8.496665209531784058e-02 -1.152504637992579108e-02 -9.185071586677850952e-02
-2.616043016314506531e-02 -8.474995940923690796e-02 -1.381387985517108612e-02 -8.832218475114114731e-02
-1.714176125824451447e-02 -7.663586735725402832e-02 -1.338968432906633213e-02 -8.317579660473634062e-02
-2.657289989292621613e-02 -8.711244165897369385e-02 -1.581002727218785986e-02 -8.191073342267296553e-02
-2.602856978774070740e-02 -8.667806535959243774e-02 -1.783642196041878084e-02 -8.092369078038463837e-02
-3.697576373815536499e-02 -8.087362349033355713e-02 -2.271205648435721189e-02 -7.868026668362199105e-02
-3.384967520833015442e-02 -9.238845854997634888e-02 -2.602247323746986057e-02 -8.022947372679657685e-02
-4.635642468929290771e-02 -8.315856009721755981e-02 -3.232603942695831678e-02 -7.918951121612961830e-02
-3.969693928956985474e-02 -8.509066700935363770e-02 -3.574799469095206461e-02 -7.906284090721589497e-02
-5.856749415397644043e-02 -9.557186067104339600e-02 -4.380944354881353281e-02 -8.209892905247008488e-02
-7.704354077577590942e-02 -9.399330615997314453e-02 -5.563219814034629090e-02 -8.441634486731447451e-02
-6.102755293250083923e-02 -9.162874519824981689e-02 -6.088606242568430499e-02 -8.586099268793859207e-02
-8.569531887769699097e-02 -9.326980262994766235e-02 -7.185776361253050359e-02 -8.765205509682515161e-02
-9.657976031303405762e-02 -8.374799787998199463e-02 -8.374476774665437495e-02 -8.658385437651335004e-02
-1.493116468191146851e-01 -9.361952543258666992e-02 -1.080034832068834105e-01 -8.850034029279331416e-02
-1.450171172618865967e-01 -9.807530790567398071e-02 -1.266230916082056179e-01 -9.141988989633019480e-02
-1.502878665924072266e-01 -9.410928189754486084e-02 -1.429198173926508331e-01 -9.279799592832284338e-02
-1.765442043542861938e-01 -9.456828236579895020e-02 -1.629582808224737389e-01 -9.407412028326656017e-02
-1.707270145416259766e-01 -9.801770001649856567e-02 -1.770419494286692430e-01 -9.607943064487037277e-02
-1.807598471641540527e-01 -1.059179455041885376e-01 -1.903734893418132512e-01 -9.992591605474196448e-02
-1.853292882442474365e-01 -9.099033474922180176e-02 -2.014537559906141306e-01 -9.891206083693791784e-02
-1.963657587766647339e-01 -9.053716063499450684e-02 -2.123754866939107366e-01 -9.780646972439886733e-02
-2.024359107017517090e-01 -9.315638244152069092e-02 -2.217385178539015844e-01 -9.749582958946741151e-02
-1.837865561246871948e-01 -9.338225424289703369e-02 -2.228456623091537581e-01 -9.720054485484865003e-02
-1.989068537950515747e-01 -7.573535293340682983e-02 -2.264406339078117170e-01 -9.192431023592843864e-02
-2.035641968250274658e-01 -8.081326633691787720e-02 -2.293030758282669501e-01 -8.881462288565260266e-02
-2.093433886766433716e-01 -6.721641868352890015e-02 -2.319341474411617254e-01 -8.237006134825937409e-02
-2.110272049903869629e-01 -5.157553404569625854e-02 -2.333063362869751967e-01 -7.258070537900085384e-02
-1.939065605401992798e-01 -5.544077232480049133e-02 -2.284407342561461107e-01 -6.550408910495046644e-02
-1.960568428039550781e-01 -6.268322467803955078e-02 -2.238064067111583122e-01 -6.176912818347461698e-02
-1.930232942104339600e-01 -5.889249965548515320e-02 -2.180822883501485621e-01 -5.783965541204078714e-02
-1.603224277496337891e-01 -5.170590430498123169e-02 -2.032969614848089968e-01 -5.283001418060499083e-02
-1.345470547676086426e-01 -4.332963004708290100e-02 -1.829749877456837703e-01 -4.660970102396889275e-02
-1.081335246562957764e-01 -2.256823517382144928e-02 -1.580656708096997709e-01 -3.594521267083541916e-02
-7.941327244043350220e-02 2.211971208453178406e-03 -1.289537379583412247e-01 -2.046176701746085444e-02
-6.882154196500778198e-02 1.527221594005823135e-02 -1.017185768743627261e-01 -4.293247787360792919e-03
-5.298721045255661011e-02 3.264906629920005798e-02 -7.497614498428835372e-02 1.351321842980625354e-02
-3.615636378526687622e-02 3.311257064342498779e-02 -4.870656276839643861e-02 2.782009800916805664e-02
-4.222022369503974915e-02 4.724137112498283386e-02 -2.955082986761725997e-02 4.284153819395310897e-02
-1.588388532400131226e-02 4.832029715180397034e-02 -7.608970602796161567e-03 5.470369858118177830e-02
-2.336110360920429230e-02 5.900074541568756104e-02 7.040908117561576161e-03 6.647917869099242982e-02
-7.400777190923690796e-03 4.851951450109481812e-02 2.191034500407249702e-02 7.219528818306322759e-02
-3.525143256410956383e-03 6.490022689104080200e-02 3.349475624891205122e-02 8.026256159792016787e-02
1.588135492056608200e-03 6.399363279342651367e-02 4.258198871302260741e-02 8.549403816671946599e-02
-3.108745208010077477e-03 6.341820210218429565e-02 4.679760751379862665e-02 8.842547143194447179e-02
-7.899706251919269562e-03 6.032652407884597778e-02 4.689954841671065827e-02 8.874849974540786890e-02
8.757724426686763763e-03 6.457716971635818481e-02 4.961926544403498507e-02 8.899058849819380113e-02
6.431739777326583862e-03 7.209761440753936768e-02 4.937212698500345609e-02 9.017379203586554925e-02
1.320759416557848454e-03 7.390978187322616577e-02 4.595662783021611797e-02 9.064833127872296004e-02
-8.911560289561748505e-03 7.512389868497848511e-02 3.858444547823351028e-02 9.044114648331505468e-02
4.585188347846269608e-03 7.634760439395904541e-02 3.469791828385780652e-02 8.975065753822211723e-02
-3.484534332528710365e-03 8.388761430978775024e-02 2.793858458824703336e-02 9.051314691696808745e-02
1.262284815311431885e-02 7.272957265377044678e-02 2.569925514046705189e-02 8.736353085505062233e-02
2.352675190195441246e-03 7.983843982219696045e-02 2.009221226617085437e-02 8.610048217962597283e-02
9.692654944956302643e-03 7.697575539350509644e-02 1.671539498200794172e-02 8.375058889895421743e-02
2.436898835003376007e-02 7.440666854381561279e-02 1.744195562485897910e-02 8.065214245901046464e-02
2.897359803318977356e-02 7.668007910251617432e-02 1.894475622671017850e-02 7.836928553454194923e-02
2.746581286191940308e-02 6.877221912145614624e-02 1.947033625403921109e-02 7.401908042823270029e-02
3.151637315750122070e-02 7.020248472690582275e-02 2.078791668932115921e-02 7.061665148094498079e-02
1.369196083396673203e-02 6.026446074247360229e-02 1.671586734651838921e-02 6.492689050990627098e-02
1.972477883100509644e-02 6.615953147411346436e-02 1.482153461255581589e-02 6.181553366116376846e-02
2.973133511841297150e-02 7.796788960695266724e-02 1.597410476717997171e-02 6.262764426439267063e-02
3.081580065190792084e-02 7.038348168134689331e-02 1.726540823206136610e-02 6.138029267001644113e-02
2.548565901815891266e-02 6.915685534477233887e-02 1.690363318467904760e-02 6.018386094625486488e-02
3.001113981008529663e-02 7.524095475673675537e-02 1.792266991539452278e-02 6.110188216162704133e-02
4.174399003386497498e-02 7.434253394603729248e-02 2.215211820949392757e-02 6.186914176068793181e-02
3.989984467625617981e-02 7.972051948308944702e-02 2.529821775585185811e-02 6.425748168649308978e-02
3.640329092741012573e-02 9.453008323907852173e-02 2.703726282693161287e-02 7.064153442320419973e-02
4.757517576217651367e-02 7.111858576536178589e-02 3.167207620356612269e-02 6.966933898890101395e-02
4.408042877912521362e-02 7.592111825942993164e-02 3.463577178844581828e-02 7.031256092275993408e-02
3.196435794234275818e-02 6.756100803613662720e-02 3.373542718447603700e-02 6.864025815775809392e-02
4.855807870626449585e-02 7.915683090686798096e-02 3.758538504845775757e-02 7.058582907555253916e-02
4.296893626451492310e-02 6.957540661096572876e-02 3.925114074790667096e-02 6.966804247492830449e-02
4.907435178756713867e-02 7.366761565208435059e-02 4.231099278548713927e-02 7.013275141886496367e-02
5.604267492890357971e-02 6.429267674684524536e-02 4.677549868761254198e-02 6.799784228585119272e-02
3.870465978980064392e-02 6.733614206314086914e-02 4.559579925929016508e-02 6.713317843887191272e-02
4.791089519858360291e-02 5.097528174519538879e-02 4.704205047868850742e-02 6.192673528309473874e-02
4.336454719305038452e-02 4.278095811605453491e-02 4.687594142194034808e-02 5.534702861878469660e-02
4.316279664635658264e-02 2.201066911220550537e-02 4.655853492463747634e-02 4.414160741497660106e-02
3.419719263911247253e-02 2.482364699244499207e-02 4.367248742082444068e-02 3.569975407841783493e-02
4.875898733735084534e-02 1.620970107614994049e-02 4.521650375364389546e-02 2.650484681143874116e-02
2.106028795242309570e-02 3.726366162300109863e-02 3.871237137270642364e-02 2.505521595846939287e-02
2.148823067545890808e-02 3.708078339695930481e-02 3.328393993060654865e-02 2.427653296641860831e-02
1.465565431863069534e-02 4.561736807227134705e-02 2.681190385069128282e-02 2.649487574829406319e-02
1.044283155351877213e-02 4.714116454124450684e-02 2.025979301283249365e-02 2.925894051838883944e-02
1.415431313216686249e-02 6.010402739048004150e-02 1.593309714340361560e-02 3.562912868185397208e-02
3.365073725581169128e-02 5.738805979490280151e-02 1.797210627246861522e-02 4.059119640083748426e-02
1.383633725345134735e-02 3.728533908724784851e-02 1.442290019320281204e-02 3.940016672794634245e-02
-3.066199133172631264e-04 4.161647707223892212e-02 7.718959726312858011e-03 3.977505547692233856e-02
9.114743210375308990e-03 4.350895062088966370e-02 4.979009096572824776e-03 4.077615878758775875e-02
-8.996441029012203217e-03 3.721600398421287537e-02 -2.059465731229328297e-03 3.998750081043689342e-02
-1.555143948644399643e-02 3.659668192267417908e-02 -9.473021862900221635e-03 3.924501300167817369e-02
-1.556483749300241470e-02 3.055339865386486053e-02 -1.531153065808669653e-02 3.701369741577353878e-02
-7.061038166284561157e-03 2.797348052263259888e-02 -1.737767744933927522e-02 3.448740365107191147e-02
6.909334100782871246e-03 3.801999613642692566e-02 -1.469434301745026726e-02 3.525459987711457993e-02
-2.872562408447265625e-02 2.451721392571926117e-02 -2.189240878369271698e-02 3.222307069518291073e-02
-2.599918469786643982e-02 1.680022850632667542e-02 -2.674916812396900545e-02 2.758547831860856669e-02
-3.649654984474182129e-02 -7.606938481330871582e-03 -3.328355912954563539e-02 1.694572017354455465e-02
-2.983079291880130768e-02 1.891423482447862625e-03 -3.641033602400393920e-02 1.077250968493345673e-02
-3.160399198532104492e-02 4.236341454088687897e-03 -3.898909958248890362e-02 6.469958481809088766e-03
-2.787694893777370453e-02 8.650991134345531464e-03 -3.957118407166872187e-02 4.377453826479875756e-03
-2.328100241720676422e-02 2.026896690949797630e-03 -3.823893968491318823e-02 1.090073734663612928e-03
1.174249313771724701e-02 2.018460817635059357e-02 -2.681521552182809104e-02 3.732690081870229659e-03
4.806926473975181580e-03 5.396782420575618744e-03 -1.868162084235962944e-02 2.171780603583601393e-03
1.487081497907638550e-02 7.287085521966218948e-03 -8.735365940772990903e-03 1.680731350646528068e-03
